condition	treatment	dose_uM	t	density	density_se	n_wells
treatment	SB 271046	0.2963	47.800000000000004	0.009665767067790093	NA	3
treatment	SB 271046	0.2963	47.900000000000006	0.009186359096210787	NA	3
treatment	SB 271046	0.2963	48	0.008722742120614108	NA	3
treatment	SB 271046	0.8889	0	2.051656839092832e-7	NA	3
treatment	SB 271046	0.8889	0.1	2.1523604891005596e-7	NA	3
treatment	SB 271046	0.8889	0.2	2.2570335180376788e-7	NA	3
treatment	SB 271046	0.8889	0.30000000000000004	2.3657850836426388e-7	NA	3
treatment	SB 271046	0.8889	0.4	2.478726934964506e-7	NA	3
treatment	SB 271046	0.8889	0.5	2.5959737009066896e-7	NA	3
treatment	SB 271046	0.8889	0.6000000000000001	2.717643209206297e-7	NA	3
treatment	SB 271046	0.8889	0.7000000000000001	2.84385683650825e-7	NA	3
treatment	SB 271046	0.8889	0.8	2.974739890099134e-7	NA	3
treatment	SB 271046	0.8889	0.9	3.110422021778545e-7	NA	3
treatment	SB 271046	0.8889	1	3.251037674263475e-7	NA	3
treatment	SB 271046	0.8889	1.1	3.3967265604533487e-7	NA	3
treatment	SB 271046	0.8889	1.2000000000000002	3.547634175839863e-7	NA	3
treatment	SB 271046	0.8889	1.3	3.703912344298876e-7	NA	3
treatment	SB 271046	0.8889	1.4000000000000001	3.8657197974898754e-7	NA	3
treatment	SB 271046	0.8889	1.5	4.033222788086314e-7	NA	3
treatment	SB 271046	0.8889	1.6	4.206595737079884e-7	NA	3
treatment	SB 271046	0.8889	1.7000000000000002	4.386021915436074e-7	NA	3
treatment	SB 271046	0.8889	1.8	4.57169416044043e-7	NA	3
treatment	SB 271046	0.8889	1.9000000000000001	4.76381562715048e-7	NA	3
treatment	SB 271046	0.8889	2	4.962600575461928e-7	NA	3
treatment	SB 271046	0.8889	2.1	5.168275193415194e-7	NA	3
treatment	SB 271046	0.8889	2.2	5.381078457499092e-7	NA	3
treatment	SB 271046	0.8889	2.3000000000000003	5.601263030851123e-7	NA	3
treatment	SB 271046	0.8889	2.4000000000000004	5.829096200424259e-7	NA	3
treatment	SB 271046	0.8889	2.5	6.064860854355001e-7	NA	3
treatment	SB 271046	0.8889	2.6	6.308856500966667e-7	NA	3
treatment	SB 271046	0.8889	2.7	6.561400331022324e-7	NA	3
treatment	SB 271046	0.8889	2.8000000000000003	6.822828325069323e-7	NA	3
treatment	SB 271046	0.8889	2.9000000000000004	7.093496407904456e-7	NA	3
treatment	SB 271046	0.8889	3	7.373781652427733e-7	NA	3
treatment	SB 271046	0.8889	3.1	7.664083535357546e-7	NA	3
treatment	SB 271046	0.8889	3.2	7.964825247516015e-7	NA	3
treatment	SB 271046	0.8889	3.3000000000000003	8.276455061604077e-7	NA	3
treatment	SB 271046	0.8889	3.4000000000000004	8.599447760618309e-7	NA	3
treatment	SB 271046	0.8889	3.5	8.934306130274559e-7	NA	3
treatment	SB 271046	0.8889	3.6	9.281562519028773e-7	NA	3
treatment	SB 271046	0.8889	3.7	9.641780469490543e-7	NA	3
treatment	SB 271046	0.8889	3.8000000000000003	1.0015556425230419e-6	NA	3
treatment	SB 271046	0.8889	3.9000000000000004	1.0403521517209426e-6	NA	3
treatment	SB 271046	0.8889	4	1.0806343434193281e-6	NA	3
treatment	SB 271046	0.8889	4.1000000000000005	1.1224728381787034e-6	NA	3
treatment	SB 271046	0.8889	4.2	1.1659423134816085e-6	NA	3
treatment	SB 271046	0.8889	4.3	1.211121718800867e-6	NA	3
treatment	SB 271046	0.8889	4.4	1.2580945010064082e-6	NA	3
treatment	SB 271046	0.8889	4.5	1.3069488406353483e-6	NA	3
treatment	SB 271046	0.8889	4.6000000000000005	1.3577778995609744e-6	NA	3
treatment	SB 271046	0.8889	4.7	1.4106800806131037e-6	NA	3
treatment	SB 271046	0.8889	4.800000000000001	1.4657592997083348e-6	NA	3
treatment	SB 271046	0.8889	4.9	1.5231252710618382e-6	NA	3
treatment	SB 271046	0.8889	5	1.5828938060584947e-6	NA	3
treatment	SB 271046	0.8889	5.1000000000000005	1.6451871263708804e-6	NA	3
treatment	SB 271046	0.8889	5.2	1.710134191910046e-6	NA	3
treatment	SB 271046	0.8889	5.300000000000001	1.777871044207466e-6	NA	3
treatment	SB 271046	0.8889	5.4	1.848541165818655e-6	NA	3
treatment	SB 271046	0.8889	5.5	1.922295856346056e-6	NA	3
treatment	SB 271046	0.8889	5.6000000000000005	1.9992946256698806e-6	NA	3
treatment	SB 271046	0.8889	5.7	2.079705604977206e-6	NA	3
treatment	SB 271046	0.8889	5.800000000000001	2.1637059761662287e-6	NA	3
treatment	SB 271046	0.8889	5.9	2.251482420199548e-6	NA	3
treatment	SB 271046	0.8889	6	2.343231584965149e-6	NA	3
treatment	SB 271046	0.8889	6.1000000000000005	2.4391605731917245e-6	NA	3
treatment	SB 271046	0.8889	6.2	2.539487450949223e-6	NA	3
treatment	SB 271046	0.8889	6.300000000000001	2.644441777247395e-6	NA	3
treatment	SB 271046	0.8889	6.4	2.7542651552253984e-6	NA	3
treatment	SB 271046	0.8889	6.5	2.8692118054015503e-6	NA	3
treatment	SB 271046	0.8889	6.6000000000000005	2.9895491614327706e-6	NA	3
treatment	SB 271046	0.8889	6.7	3.115558488802591e-6	NA	3
treatment	SB 271046	0.8889	6.800000000000001	3.2475355268363906e-6	NA	3
treatment	SB 271046	0.8889	6.9	3.3857911544082976e-6	NA	3
treatment	SB 271046	0.8889	7	3.5306520796817453e-6	NA	3
treatment	SB 271046	0.8889	7.1000000000000005	3.6824615542017903e-6	NA	3
treatment	SB 271046	0.8889	7.2	3.8415801116172026e-6	NA	3
treatment	SB 271046	0.8889	7.300000000000001	4.0083863313053335e-6	NA	3
treatment	SB 271046	0.8889	7.4	4.183277627137148e-6	NA	3
treatment	SB 271046	0.8889	7.5	4.366671061602183e-6	NA	3
treatment	SB 271046	0.8889	7.6000000000000005	4.559004185514996e-6	NA	3
treatment	SB 271046	0.8889	7.7	4.7607359034943194e-6	NA	3
treatment	SB 271046	0.8889	7.800000000000001	4.972347365427794e-6	NA	3
treatment	SB 271046	0.8889	7.9	5.194342884130134e-6	NA	3
treatment	SB 271046	0.8889	8	5.4272508794290365e-6	NA	3
treatment	SB 271046	0.8889	8.1	5.671624848942572e-6	NA	3
treatment	SB 271046	0.8889	8.200000000000001	5.9280443658501345e-6	NA	3
treatment	SB 271046	0.8889	8.3	6.197116104034399e-6	NA	3
treatment	SB 271046	0.8889	8.4	6.479474891026358e-6	NA	3
treatment	SB 271046	0.8889	8.5	6.775784789301325e-6	NA	3
treatment	SB 271046	0.8889	8.6	7.08674020657252e-6	NA	3
treatment	SB 271046	0.8889	8.700000000000001	7.41306703587796e-6	NA	3
treatment	SB 271046	0.8889	8.8	7.755523826405247e-6	NA	3
treatment	SB 271046	0.8889	8.9	8.114902986188995e-6	NA	3
treatment	SB 271046	0.8889	9	8.492032018024797e-6	NA	3
treatment	SB 271046	0.8889	9.1	8.887774790174972e-6	NA	3
treatment	SB 271046	0.8889	9.200000000000001	9.303032843701671e-6	NA	3
treatment	SB 271046	0.8889	9.3	9.738746738557528e-6	NA	3
treatment	SB 271046	0.8889	9.4	1.019589744086655e-5	NA	3
treatment	SB 271046	0.8889	9.5	1.0675507754183576e-5	NA	3
treatment	SB 271046	0.8889	9.600000000000001	1.1178643797862364e-5	NA	3
treatment	SB 271046	0.8889	9.700000000000001	1.170641653606352e-5	NA	3
treatment	SB 271046	0.8889	9.8	1.2259983361333555e-5	NA	3
treatment	SB 271046	0.8889	9.9	1.2840549737110408e-5	NA	3
treatment	SB 271046	0.8889	10	1.3449370903942853e-5	NA	3
treatment	SB 271046	0.8889	10.100000000000001	1.4087753654651869e-5	NA	3
treatment	SB 271046	0.8889	10.200000000000001	1.4757058184130092e-5	NA	3
treatment	SB 271046	0.8889	10.3	1.5458700019901064e-5	NA	3
treatment	SB 271046	0.8889	10.4	1.619415204002959e-5	NA	3
treatment	SB 271046	0.8889	10.5	1.6964946585365225e-5	NA	3
treatment	SB 271046	0.8889	10.600000000000001	1.7772677673584327e-5	NA	3
treatment	SB 271046	0.8889	10.700000000000001	1.861900332279006e-5	NA	3
treatment	SB 271046	0.8889	10.8	1.9505647992881318e-5	NA	3
treatment	SB 271046	0.8889	10.9	2.0434405153151118e-5	NA	3
treatment	SB 271046	0.8889	11	2.1407139984865185e-5	NA	3
treatment	SB 271046	0.8889	11.100000000000001	2.24257922278147e-5	NA	3
treatment	SB 271046	0.8889	11.200000000000001	2.349237917996227e-5	NA	3
treatment	SB 271046	0.8889	11.3	2.4608998859398106e-5	NA	3
treatment	SB 271046	0.8889	11.4	2.577783333786612e-5	NA	3
treatment	SB 271046	0.8889	11.5	2.7001152255042536e-5	NA	3
treatment	SB 271046	0.8889	11.600000000000001	2.8281316522608714e-5	NA	3
treatment	SB 271046	0.8889	11.700000000000001	2.9620782226954452e-5	NA	3
treatment	SB 271046	0.8889	11.8	3.102210473900156e-5	NA	3
treatment	SB 271046	0.8889	11.9	3.2487943039263455e-5	NA	3
treatment	SB 271046	0.8889	12	3.4021064265730885e-5	NA	3
treatment	SB 271046	0.8889	12.100000000000001	3.562434849158708e-5	NA	3
treatment	SB 271046	0.8889	12.200000000000001	3.730079373903449e-5	NA	3
treatment	SB 271046	0.8889	12.3	3.9053521234791325e-5	NA	3
treatment	SB 271046	0.8889	12.4	4.088578091186502e-5	NA	3
treatment	SB 271046	0.8889	12.5	4.2800957161248864e-5	NA	3
treatment	SB 271046	0.8889	12.600000000000001	4.480257483618731e-5	NA	3
treatment	SB 271046	0.8889	12.700000000000001	4.68943055104055e-5	NA	3
treatment	SB 271046	0.8889	12.8	4.907997399053986e-5	NA	3
treatment	SB 271046	0.8889	12.9	5.1363565081697115e-5	NA	3
treatment	SB 271046	0.8889	13	5.374923060362425e-5	NA	3
treatment	SB 271046	0.8889	13.100000000000001	5.624129665357998e-5	NA	3
treatment	SB 271046	0.8889	13.200000000000001	5.884427111046526e-5	NA	3
treatment	SB 271046	0.8889	13.3	6.156285137319031e-5	NA	3
treatment	SB 271046	0.8889	13.4	6.440193232460995e-5	NA	3
treatment	SB 271046	0.8889	13.5	6.736661451077415e-5	NA	3
treatment	SB 271046	0.8889	13.600000000000001	7.046221252336627e-5	NA	3
treatment	SB 271046	0.8889	13.700000000000001	7.369426357167973e-5	NA	3
treatment	SB 271046	0.8889	13.8	7.706853622848815e-5	NA	3
treatment	SB 271046	0.8889	13.9	8.059103933258259e-5	NA	3
treatment	SB 271046	0.8889	14	8.426803102884535e-5	NA	3
treatment	SB 271046	0.8889	14.100000000000001	8.81060279249834e-5	NA	3
treatment	SB 271046	0.8889	14.200000000000001	9.211181434228418e-5	NA	3
treatment	SB 271046	0.8889	14.3	9.629245163614856e-5	NA	3
treatment	SB 271046	0.8889	14.4	1.0065528756019024e-4	NA	3
treatment	SB 271046	0.8889	14.5	1.0520796564648031e-4	NA	3
treatment	SB 271046	0.8889	14.600000000000001	1.0995843457264383e-4	NA	3
treatment	SB 271046	0.8889	14.700000000000001	1.1491495748538826e-4	NA	3
treatment	SB 271046	0.8889	14.8	1.2008612124859149e-4	NA	3
treatment	SB 271046	0.8889	14.9	1.2548084558310877e-4	NA	3
treatment	SB 271046	0.8889	15	1.3110839206444168e-4	NA	3
treatment	SB 271046	0.8889	15.100000000000001	1.3697837294397063e-4	NA	3
treatment	SB 271046	0.8889	15.200000000000001	1.4310075975868984e-4	NA	3
treatment	SB 271046	0.8889	15.3	1.4948589169474022e-4	NA	3
treatment	SB 271046	0.8889	15.4	1.561444836699334e-4	NA	3
treatment	SB 271046	0.8889	15.5	1.6308763410137483e-4	NA	3
treatment	SB 271046	0.8889	15.600000000000001	1.703268323251778e-4	NA	3
treatment	SB 271046	0.8889	15.700000000000001	1.7787396563711207e-4	NA	3
treatment	SB 271046	0.8889	15.8	1.8574132592477752e-4	NA	3
treatment	SB 271046	0.8889	15.9	1.9394161586511747e-4	NA	3
treatment	SB 271046	0.8889	16	2.0248795466364293e-4	NA	3
treatment	SB 271046	0.8889	16.1	2.1139388331643872e-4	NA	3
treatment	SB 271046	0.8889	16.2	2.206733693803599e-4	NA	3
treatment	SB 271046	0.8889	16.3	2.3034081124186572e-4	NA	3
treatment	SB 271046	0.8889	16.400000000000002	2.404110418817976e-4	NA	3
treatment	SB 271046	0.8889	16.5	2.508993321394201e-4	NA	3
treatment	SB 271046	0.8889	16.6	2.6182139348757155e-4	NA	3
treatment	SB 271046	0.8889	16.7	2.731933803381876e-4	NA	3
treatment	SB 271046	0.8889	16.8	2.8503189190746026e-4	NA	3
treatment	SB 271046	0.8889	16.900000000000002	2.9735397367910553e-4	NA	3
treatment	SB 271046	0.8889	17	3.101771185150146e-4	NA	3
treatment	SB 271046	0.8889	17.1	3.235192674734927e-4	NA	3
treatment	SB 271046	0.8889	17.2	3.373988104066852e-4	NA	3
treatment	SB 271046	0.8889	17.3	0.00035183458642139834	NA	3
treatment	SB 271046	0.8889	17.400000000000002	3.6684588429872623e-4	NA	3
treatment	SB 271046	0.8889	17.5	3.8245244298143986e-4	NA	3
treatment	SB 271046	0.8889	17.6	3.986744522498748e-4	NA	3
treatment	SB 271046	0.8889	17.7	4.155325537192614e-4	NA	3
treatment	SB 271046	0.8889	17.8	4.330478423039765e-4	NA	3
treatment	SB 271046	0.8889	17.900000000000002	4.5124186830500414e-4	NA	3
treatment	SB 271046	0.8889	18	4.70136640288145e-4	NA	3
treatment	SB 271046	0.8889	18.1	4.897546289299017e-4	NA	3
treatment	SB 271046	0.8889	18.2	5.101187720170103e-4	NA	3
treatment	SB 271046	0.8889	18.3	5.312524807927311e-4	NA	3
treatment	SB 271046	0.8889	18.400000000000002	5.531796478490884e-4	NA	3
treatment	SB 271046	0.8889	18.5	5.759246567684222e-4	NA	3
treatment	SB 271046	0.8889	18.6	5.995123937194514e-4	NA	3
treatment	SB 271046	0.8889	18.7	6.239682612143899e-4	NA	3
treatment	SB 271046	0.8889	18.8	6.493181942305686e-4	NA	3
treatment	SB 271046	0.8889	18.900000000000002	6.755886788968074e-4	NA	3
treatment	SB 271046	0.8889	19	7.028067739378146e-4	NA	3
treatment	SB 271046	0.8889	19.1	7.310001350620263e-4	NA	3
treatment	SB 271046	0.8889	19.200000000000003	7.60197042465108e-4	NA	3
treatment	SB 271046	0.8889	19.3	7.904264316106781e-4	NA	3
treatment	SB 271046	0.8889	19.400000000000002	8.217179274315299e-4	NA	3
treatment	SB 271046	0.8889	19.5	8.541018820779115e-4	NA	3
treatment	SB 271046	0.8889	19.6	8.876094163195596e-4	NA	3
treatment	SB 271046	0.8889	19.700000000000003	9.222724646856097e-4	NA	3
treatment	SB 271046	0.8889	19.8	9.581238244034138e-4	NA	3
treatment	SB 271046	0.8889	19.900000000000002	9.951972081726642e-4	NA	3
treatment	SB 271046	0.8889	20	0.0010335273007839603	NA	3
treatment	SB 271046	0.8889	20.1	0.0010731498195658336	NA	3
treatment	SB 271046	0.8889	20.200000000000003	0.0011141015786134108	NA	3
treatment	SB 271046	0.8889	20.3	0.001156420556727063	NA	3
treatment	SB 271046	0.8889	20.400000000000002	0.001200145968959043	NA	3
treatment	SB 271046	0.8889	20.5	0.001245318341637206	NA	3
treatment	SB 271046	0.8889	20.6	0.00129197959070922	NA	3
treatment	SB 271046	0.8889	20.700000000000003	0.001340173103221963	NA	3
treatment	SB 271046	0.8889	20.8	0.0013899438217236499	NA	3
treatment	SB 271046	0.8889	20.900000000000002	0.0014413383313514236	NA	3
treatment	SB 271046	0.8889	21	0.0014944049493428048	NA	3
treatment	SB 271046	0.8889	21.1	0.0015491938166853226	NA	3
treatment	SB 271046	0.8889	21.200000000000003	0.0016057569915951136	NA	3
treatment	SB 271046	0.8889	21.3	0.0016641485444976816	NA	3
treatment	SB 271046	0.8889	21.400000000000002	0.0017244246541602117	NA	3
treatment	SB 271046	0.8889	21.5	0.0017866437046096357	NA	3
treatment	SB 271046	0.8889	21.6	0.0018508663824508115	NA	3
treatment	SB 271046	0.8889	21.700000000000003	0.0019171557741845947	NA	3
treatment	SB 271046	0.8889	21.8	0.001985577463109703	NA	3
treatment	SB 271046	0.8889	21.900000000000002	0.0020561996253781246	NA	3
treatment	SB 271046	0.8889	22	0.00212909312476033	NA	3
treatment	SB 271046	0.8889	22.1	0.0022043316056649174	NA	3
treatment	SB 271046	0.8889	22.200000000000003	0.0022819915839435703	NA	3
treatment	SB 271046	0.8889	22.3	0.0023621525350036093	NA	3
treatment	SB 271046	0.8889	22.400000000000002	0.0024448969787380904	NA	3
treatment	SB 271046	0.8889	22.5	0.002530310560773741	NA	3
treatment	SB 271046	0.8889	22.6	0.0026184821295307543	NA	3
treatment	SB 271046	0.8889	22.700000000000003	0.0027095038085756112	NA	3
treatment	SB 271046	0.8889	22.8	0.002803471063745825	NA	3
treatment	SB 271046	0.8889	22.900000000000002	0.002900482764517234	NA	3
treatment	SB 271046	0.8889	23	0.0030006412390792326	NA	3
treatment	SB 271046	0.8889	23.1	0.003104052322584791	NA	3
treatment	SB 271046	0.8889	23.200000000000003	0.003210825398036614	NA	3
treatment	SB 271046	0.8889	23.3	0.003321073429275209	NA	3
treatment	SB 271046	0.8889	23.400000000000002	0.003434912985542869	NA	3
treatment	SB 271046	0.8889	23.5	0.003552464257097704	NA	3
treatment	SB 271046	0.8889	23.6	0.0036738510613738063	NA	3
treatment	SB 271046	0.8889	23.700000000000003	0.0037992008391935996	NA	3
treatment	SB 271046	0.8889	23.8	0.003928644640561334	NA	3
treatment	SB 271046	0.8889	23.900000000000002	0.004062317099595655	NA	3
treatment	SB 271046	0.8889	24	0.004200356398189369	NA	3
treatment	SB 271046	0.8889	24.1	0.004342904218025904	NA	3
treatment	SB 271046	0.8889	24.200000000000003	0.004490105680622139	NA	3
treatment	SB 271046	0.8889	24.3	0.004642109275127404	NA	3
treatment	SB 271046	0.8889	24.400000000000002	0.004799066773660581	NA	3
treatment	SB 271046	0.8889	24.5	0.004961133134036726	NA	3
treatment	SB 271046	0.8889	24.6	0.0051284663898099525	NA	3
treatment	SB 271046	0.8889	24.700000000000003	0.005301227527631456	NA	3
treatment	SB 271046	0.8889	24.8	0.005479580352020091	NA	3
treatment	SB 271046	0.8889	24.900000000000002	0.005663691337724124	NA	3
treatment	SB 271046	0.8889	25	0.00585372946995801	NA	3
treatment	SB 271046	0.8889	25.1	0.006049866072894327	NA	3
treatment	SB 271046	0.8889	25.200000000000003	0.006252274626901848	NA	3
treatment	SB 271046	0.8889	25.3	0.006461130575120326	NA	3
treatment	SB 271046	0.8889	25.400000000000002	0.006676611120074988	NA	3
treatment	SB 271046	0.8889	25.5	0.006898895011138429	NA	3
treatment	SB 271046	0.8889	25.6	0.007128162323748691	NA	3
treatment	SB 271046	0.8889	25.700000000000003	0.0073645942313822375	NA	3
treatment	SB 271046	0.8889	25.8	0.00760837277138752	NA	3
treatment	SB 271046	0.8889	25.900000000000002	0.0078596806058432115	NA	3
treatment	SB 271046	0.8889	26	0.008118700778685404	NA	3
treatment	SB 271046	0.8889	26.1	0.008385616470395367	NA	3
treatment	SB 271046	0.8889	26.200000000000003	0.008660610751577626	NA	3
treatment	SB 271046	0.8889	26.3	0.008943866336769269	NA	3
treatment	SB 271046	0.8889	26.400000000000002	0.009235565339827325	NA	3
treatment	SB 271046	0.8889	26.5	0.009535889032194081	NA	3
treatment	SB 271046	0.8889	26.6	0.009845017605308549	NA	3
treatment	SB 271046	0.8889	26.700000000000003	0.010163129938340332	NA	3
treatment	SB 271046	0.8889	26.8	0.010490403372311087	NA	3
treatment	SB 271046	0.8889	26.900000000000002	0.010827013491550894	NA	3
treatment	SB 271046	0.8889	27	0.011173133913254467	NA	3
treatment	SB 271046	0.8889	27.1	0.011528936085723323	NA	3
treatment	SB 271046	0.8889	27.200000000000003	0.011894589095658327	NA	3
treatment	SB 271046	0.8889	27.3	0.012270259484623545	NA	3
treatment	SB 271046	0.8889	27.400000000000002	0.01265611107452994	NA	3
treatment	SB 271046	0.8889	27.5	0.013052304801704166	NA	3
treatment	SB 271046	0.8889	27.6	0.013458998558794075	NA	3
treatment	SB 271046	0.8889	27.700000000000003	0.013876347043447108	NA	3
treatment	SB 271046	0.8889	27.8	0.014304501612338616	NA	3
treatment	SB 271046	0.8889	27.900000000000002	0.014743610138826376	NA	3
treatment	SB 271046	0.8889	28	0.015193816872117669	NA	3
treatment	SB 271046	0.8889	28.1	0.01565526229551989	NA	3
treatment	SB 271046	0.8889	28.200000000000003	0.016128082981003666	NA	3
treatment	SB 271046	0.8889	28.3	0.016612411436982805	NA	3
treatment	SB 271046	0.8889	28.400000000000002	0.017108375945912725	NA	3
treatment	SB 271046	0.8889	28.5	0.017616100388022016	NA	3
treatment	SB 271046	0.8889	28.6	0.018135704047247087	NA	3
treatment	SB 271046	0.8889	28.700000000000003	0.018667301395233902	NA	3
treatment	SB 271046	0.8889	28.8	0.01921100184903893	NA	3
treatment	SB 271046	0.8889	28.900000000000002	0.0197669094981058	NA	3
treatment	SB 271046	0.8889	29	0.02033512279593422	NA	3
treatment	SB 271046	0.8889	29.1	0.020915734211857093	NA	3
treatment	SB 271046	0.8889	29.200000000000003	0.02150882983835862	NA	3
treatment	SB 271046	0.8889	29.3	0.022114488949440333	NA	3
treatment	SB 271046	0.8889	29.400000000000002	0.02273278350566312	NA	3
treatment	SB 271046	0.8889	29.5	0.0233637776017382	NA	3
treatment	SB 271046	0.8889	29.6	0.024007526852771598	NA	3
treatment	SB 271046	0.8889	29.700000000000003	0.0246640777156037	NA	3
treatment	SB 271046	0.8889	29.8	0.025333466742127917	NA	3
treatment	SB 271046	0.8889	29.900000000000002	0.02601571976188683	NA	3
treatment	SB 271046	0.8889	30	0.02671085099183759	NA	3
treatment	SB 271046	0.8889	30.1	0.02741886207175369	NA	3
treatment	SB 271046	0.8889	30.200000000000003	0.028139741024423414	NA	3
treatment	SB 271046	0.8889	30.3	0.028873461140538903	NA	3
treatment	SB 271046	0.8889	30.400000000000002	0.02961997978898856	NA	3
treatment	SB 271046	0.8889	30.5	0.030379237154127114	NA	3
treatment	SB 271046	0.8889	30.6	0.031151154902513183	NA	3
treatment	SB 271046	0.8889	30.700000000000003	0.03193563478263231	NA	3
treatment	SB 271046	0.8889	30.8	0.0327325571621001	NA	3
treatment	SB 271046	0.8889	30.900000000000002	0.033541779507962936	NA	3
treatment	SB 271046	0.8889	31	0.03436313481682489	NA	3
treatment	SB 271046	0.8889	31.1	0.035196430002681085	NA	3
treatment	SB 271046	0.8889	31.200000000000003	0.036041444251503386	NA	3
treatment	SB 271046	0.8889	31.3	0.03689792735285924	NA	3
treatment	SB 271046	0.8889	31.400000000000002	0.03776559801997572	NA	3
treatment	SB 271046	0.8889	31.5	0.03864414221094757	NA	3
treatment	SB 271046	0.8889	31.6	0.039533211464840054	NA	3
treatment	SB 271046	0.8889	31.700000000000003	0.04043242126770698	NA	3
